,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6864,6864,765107492191179263,2024-12-25,city scrape,257119117,within an hour,100%,98%,,79,96,"['email', 'phone']",,37.9660746,23.7460398,Entire rental unit,Entire home/apt,6,1.5,3.0,5.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Cleaning products"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""TV with Netflix"", ""Paid parking garage off premises"", ""Smoke alarm"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",108.0,3,365,3,3,365,365,3.0,365.0,20,50,72,293,21,15,0,5.0,4.9,4.95,4.95,4.95,4.86,4.95,00001415644,4,4,0,0,0.87
6875,6875,775414643403952419,2024-12-25,city scrape,487941851,,,100%,f,5,5,"['email', 'phone']",,37.9878383,23.7224621,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Breakfast"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Safe"", ""Cooking basics"", ""Shared hot tub - available all year, open specific hours"", ""Crib - available upon request"", ""Hangers"", ""Hot water"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Mini fridge"", ""Paid parking garage off premises"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",120.0,1,1125,1,1,1125,1125,1.0,1125.0,27,57,87,362,5,1,0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,1264471,5,0,5,0,0.2
6898,6898,767854722520789582,2024-12-25,city scrape,177854704,within an hour,100%,100%,t,52,52,"['email', 'phone', 'work_email']","Athina, Greece",37.9656,23.72545,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Exercise equipment: yoga mat"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Standalone high chair - available upon request"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Crib"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bluetooth sound system"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Babysitter recommendations"", ""First aid kit"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Board games"", ""Central heating"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Baby bath"", ""Wifi""]",121.0,1,365,1,1,365,365,1.0,365.0,0,3,33,308,53,16,0,4.91,4.85,4.85,4.77,4.92,4.91,4.87,00002365937,42,42,0,0,2.33
6906,6906,768134246552068439,2024-12-25,city scrape,123074489,within an hour,100%,100%,t,66,77,"['email', 'phone', 'work_email']","Athina, Greece",37.9609595,23.723979,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Elemis conditioner"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Toaster"", ""Private hot tub - available all year, open 24 hours"", ""Essentials"", ""Housekeeping available from 9:00\u202fAM to 3:30\u202fAM, every day - available at extra cost"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Stainless steel electric stove"", ""Self check-in"", ""Drying rack for clothing"", ""Lockbox"", ""Ethernet connection"", ""Crib - available upon request"", ""Marschall sound system with Bluetooth and aux"", ""Hangers"", ""Freezer"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Blender"", ""Laundromat nearby"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Aqua Senses shampoo"", ""Room-darkening shades"", ""Bed linens"", ""Mosquito net"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Coffee maker: drip coffee maker, Nespresso"", ""Paid standalone high chair - available upon request"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Aqua Senses body soap"", ""52 inch HDTV with Netflix"", ""Stainless steel single oven"", ""Wifi""]",131.0,1,365,1,1,365,365,1.0,365.0,21,51,81,356,69,28,3,4.84,4.61,4.87,4.84,4.9,4.12,4.51,00001828886,58,58,0,0,2.84
6915,6915,777329842636454209,2024-12-25,city scrape,488942901,within an hour,100%,100%,f,11,11,"['email', 'phone']","Athina, Greece",37.98723,23.7380154,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Ethernet connection"", ""Crib - available upon request"", ""Hangers"", ""Dryer"", ""Patio or balcony"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Smoke alarm"", ""First aid kit"", ""Extra pillows and blankets"", ""Central heating"", ""Kitchen"", ""Fire extinguisher"", ""Wifi""]",101.0,1,365,1,1,365,365,1.0,365.0,15,32,46,321,9,3,0,4.89,5.0,4.78,5.0,4.89,4.67,4.78,1278928,11,11,0,0,0.38
6928,6928,778034591965152430,2024-12-26,city scrape,248409239,within an hour,100%,100%,t,25,26,"['email', 'phone']","Athina, Greece",37.97835557341275,23.723846644180306,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Bidet"", ""Ethernet connection"", ""Private entrance"", ""Sun loungers"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Crib"", ""Hot water"", ""Oven"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Clothing storage: closet, wardrobe, and dresser"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""HDTV with Netflix"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",171.0,1,365,1,1,365,365,1.0,365.0,8,19,49,297,109,30,0,4.92,4.93,4.98,4.97,4.96,4.91,4.89,00002419975,25,25,0,0,4.44
6935,6935,770078794777388193,2024-12-25,city scrape,489429268,within a few hours,100%,98%,t,3,4,"['email', 'phone']","Athina, Greece",37.9735812,23.7145336,Entire home,Entire home/apt,6,2.0,3.0,5.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Candy refrigerator"", ""Hair dryer"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Park view"", ""Cooking basics"", ""Self check-in"", ""Bidet"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Keypad"", ""Resort access"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""AC - split type ductless system"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Wine glasses"", ""Kitchen"", ""Body soap"", ""32 inch HDTV with standard cable"", ""Wifi"", ""Coffee maker""]",134.0,3,365,3,3,1125,1125,3.0,1125.0,20,50,80,345,71,38,1,4.87,4.89,4.96,4.97,4.96,4.73,4.89,00001830970,3,3,0,0,2.94
6938,6938,770727701296760745,2024-12-25,city scrape,82869183,within an hour,100%,100%,t,2,2,"['email', 'phone']",,37.9906057,23.7213292,Entire condo,Entire home/apt,4,2.0,1.0,2.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Private entrance"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Arcade games"", ""Exercise equipment: free weights, stationary bike, workout bench"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Private gym in building"", ""Baking sheet"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Pool table"", ""Shampoo"", ""Clothing storage: walk-in closet and wardrobe"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""First aid kit"", ""Wine glasses"", ""Dining table"", ""Extra pillows and blankets"", ""Board games"", ""Indoor fireplace: electric, ethanol"", ""Life size games"", ""Free street parking"", ""65 inch HDTV"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Movie theater"", ""Fire extinguisher"", ""Portable fans"", ""Fast wifi \u2013 65 Mbps""]",136.0,2,58,2,2,1125,1125,2.0,1125.0,23,53,83,83,39,19,0,4.87,4.9,4.77,5.0,5.0,4.44,4.79,00002437432,1,1,0,0,1.71
6939,6939,770909052369325905,2024-12-26,city scrape,182156346,within an hour,100%,99%,f,126,146,['phone'],,37.96836,23.72752,Entire home,Entire home/apt,6,2.5,3.0,3.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Private hot tub"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Bathtub"", ""BBQ grill"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",180.0,1,365,2,2,365,365,2.0,365.0,22,52,82,334,35,8,0,4.46,4.66,4.51,4.54,4.54,4.83,4.6,00002976431,64,64,0,0,1.44
6940,6940,770931762509100417,2024-12-25,city scrape,184563460,within an hour,100%,100%,t,27,27,"['email', 'phone']","Athina, Greece",37.96795,23.75135,Entire rental unit,Entire home/apt,8,2.5,4.0,6.0,"[""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""42 inch HDTV with standard cable"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Stainless steel electric stove"", ""Self check-in"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Lockbox"", ""Private entrance"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Private label body soap"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Paid crib - available upon request"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",134.0,1,1125,1,3,1,1125,1.4,50.3,27,57,87,356,73,40,2,4.89,4.89,4.93,4.99,4.84,4.68,4.82,00001829140,19,19,0,0,3.04
6953,6953,771498183724849287,2024-12-25,city scrape,474672647,within a few hours,100%,100%,t,6,6,"['email', 'phone']","Athina, Greece",37.97929,23.73869,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Safe"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Paid parking garage off premises"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",180.0,3,60,2,3,60,60,3.0,60.0,14,44,71,276,36,23,0,4.94,4.94,4.83,4.89,4.86,4.94,4.86,00002122692,6,6,0,0,1.99
6963,6963,782355297987992107,2024-12-25,city scrape,394638169,within an hour,100%,100%,t,3,3,"['email', 'phone']","Athina, Greece",37.9652135,23.7232986,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""Indoor fireplace: electric"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Elemis conditioner"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Housekeeping available from 9:00\u202fAM to 3:30\u202fAM, every day - available at extra cost"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Stainless steel electric stove"", ""Lockbox"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Ethernet connection"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Clothing storage: wardrobe"", ""Aqua Senses shampoo"", ""Room-darkening shades"", ""Paid crib - available upon request"", ""Mountain view"", ""Bed linens"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""53 inch HDTV with Netflix"", ""Coffee maker: drip coffee maker, Nespresso"", ""Paid standalone high chair - available upon request"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Aqua Senses body soap"", ""Elevator"", ""Wifi""]",156.0,1,365,1,2,365,365,1.0,365.0,1,6,36,311,112,47,2,4.84,4.9,4.93,4.87,4.92,4.87,4.82,00001790178,2,2,0,0,4.64
6966,6966,782463466424729410,2024-12-25,city scrape,457738527,within a few hours,100%,82%,f,23,24,"['email', 'phone']","Athina, Greece",37.9767511,23.7467719,Entire rental unit,Entire home/apt,4,2.5,2.0,2.0,"[""Dishes and silverware"", ""Cleaning products"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Microwave"", ""Window AC unit"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker: drip coffee maker, espresso machine"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Children\u2019s dinnerware"", ""56 inch HDTV"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",194.0,4,365,3,4,365,365,3.8,365.0,11,36,66,337,47,20,1,4.83,4.89,4.91,4.94,4.79,4.85,4.83,00003039633,10,10,0,0,1.93
6968,6968,782669661331285624,2024-12-26,city scrape,412684947,within a few hours,100%,95%,,17,19,['phone'],,37.9640663,23.7225312,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Private patio or balcony"", ""Air conditioning"", ""Kitchen"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""TV"", ""Outdoor dining area"", ""Refrigerator"", ""Fire extinguisher"", ""Heating"", ""First aid kit"", ""Wifi"", ""Coffee maker"", ""Dedicated workspace""]",100.0,2,20,2,2,1125,1125,2.0,1125.0,27,57,87,362,4,2,0,4.25,4.25,4.75,4.75,4.5,4.75,4.0,00002436138,8,8,0,0,0.22
6969,6969,772441010775378679,2024-12-25,city scrape,65848228,,,44%,f,3,10,"['email', 'phone']",,37.9778477,23.739738,Entire condo,Entire home/apt,4,1.5,2.0,4.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Hangers"", ""Hot water"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",136.0,2,365,2,2,365,365,2.0,365.0,21,44,65,317,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,00001831643,1,1,0,0,0.16
6976,6976,772962287122117162,2024-12-25,city scrape,488213362,within an hour,100%,100%,f,76,77,"['email', 'phone']",,37.96389,23.73054,Entire serviced apartment,Entire home/apt,4,2.0,2.0,3.0,"[""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Safe"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",126.0,1,365,1,1,365,365,1.0,365.0,22,52,82,357,54,28,1,4.8,4.94,4.91,4.74,4.8,4.8,4.8,00001810825,55,55,0,0,2.54
6978,6978,783099604808776835,2024-12-25,city scrape,216378268,,,,f,4,7,"['email', 'phone']","Athina, Greece",37.9701756,23.7306267,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Fast wifi \u2013 95 Mbps"", ""Host greets you"", ""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""43 inch HDTV with Netflix, Amazon Prime Video, premium cable"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""OLIVE ERA body soap"", ""Self check-in"", ""Drying rack for clothing"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Sound system"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Stove"", ""Microwave"", ""OLIVE ERA shampoo"", ""City skyline view"", ""Iron"", ""Cleaning available during stay"", ""Bed linens"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""OLIVE ERA conditioner"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Elevator""]",111.0,1,365,1,1,1125,1125,1.0,1125.0,5,15,43,277,136,71,2,4.96,4.93,4.99,4.97,4.95,5.0,4.92,00001866112,1,1,0,0,5.92
