,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6073,6073,652767983127400984,2024-12-25,city scrape,344514298,within an hour,100%,98%,f,8,8,['phone'],"Athina, Greece",37.99615,23.74226,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Baby safety gates"", ""40 inch TV with Chromecast"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Courtyard view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""AC - split type ductless system"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",26.0,2,730,2,2,1125,1125,2.0,1125.0,30,60,90,365,13,2,0,4.23,4.46,3.92,4.62,4.54,4.38,4.23,00002427550,8,5,3,0,0.43
6080,6080,659337773049379086,2024-12-26,previous scrape,40921063,within an hour,100%,89%,f,21,38,"['email', 'phone']",,38.00824,23.73507,Private room in rental unit,Private room,1,,,,"[""Air conditioning"", ""Kitchen"", ""Self check-in"", ""Outdoor dining area"", ""Lockbox"", ""Heating"", ""Dedicated workspace"", ""Wifi""]",,5,365,5,5,365,365,5.0,365.0,0,0,0,0,8,1,0,4.25,4.38,3.88,4.88,4.75,4.0,4.25,00001820218,13,0,13,0,0.32
6087,6087,653403515578818080,2024-12-25,city scrape,344514298,within an hour,100%,98%,f,8,8,['phone'],,37.99809,23.7438,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Free washer"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""AC - split type ductless system"", ""Shampoo"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Elevator"", ""HDTV"", ""Wifi"", ""Coffee maker""]",26.0,2,730,2,2,730,730,2.0,730.0,30,60,90,365,12,4,1,4.67,4.58,4.67,4.67,4.67,4.67,4.58,00002427545,8,5,3,0,0.4
6088,6088,653410518814229629,2024-12-25,city scrape,344514298,within an hour,100%,98%,f,8,8,['phone'],"Athina, Greece",37.99597,23.74321,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Oven"", ""Blender"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Extra pillows and blankets"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Wifi"", ""Coffee maker""]",25.0,2,730,2,2,1125,1125,2.0,1125.0,0,0,24,299,21,8,0,4.57,4.57,4.38,4.86,4.52,4.62,4.67,00002427592,8,5,3,0,0.7
6092,6092,659443393881515011,2024-12-26,previous scrape,47267002,within an hour,100%,100%,t,149,155,"['email', 'phone', 'work_email']","Athina, Greece",37.99393,23.73226,Private room in rental unit,Private room,2,,,,"[""Dishes and silverware"", ""Washer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Clothing storage"", ""Dryer"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Hot water kettle"", ""Dining table"", ""Outdoor furniture"", ""Backyard"", ""Free street parking"", ""Kitchen"", ""Shared patio or balcony"", ""Wifi""]",,3,365,3,3,365,365,3.0,365.0,0,0,0,0,0,0,0,,,,,,,,00001518350,52,50,2,0,
6095,6095,660107757877884080,2024-12-25,city scrape,466768302,a few days or more,0%,100%,f,7,7,"['email', 'phone']",,37.99635749999999,23.7723704,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Exterior security cameras on property""]",142.0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,365,0,0,0,,,,,,,,1242430,7,5,2,0,
6111,6111,660592763542292081,2024-12-26,previous scrape,456987070,,,100%,,19,19,"['email', 'phone']","Athina, Greece",37.99558,23.73272,Private room in rental unit,Private room,2,,,,"[""Backyard"", ""City skyline view"", ""Kitchen"", ""Washer"", ""Dryer"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Coffee maker""]",,3,365,3,3,365,365,3.0,365.0,0,0,0,0,5,1,0,4.6,4.8,4.6,4.4,4.8,4.4,4.4,00001518489,1,0,1,0,0.17
6130,6130,661334182648642879,2024-12-25,city scrape,453301616,,,100%,f,16,21,"['email', 'phone', 'work_email']","Athina, Greece",37.9851212,23.7391221,Room in boutique hotel,Private room,2,1.0,1.0,2.0,"[""Heating - split type ductless system"", ""Breakfast"", ""Coffee"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""BBQ grill: gas"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Trash compactor"", ""Coffee maker: drip coffee maker, espresso machine, french press, Nespresso"", ""Private entrance"", ""Pets allowed"", ""32 inch HDTV with Netflix"", ""Hangers"", ""Freezer"", ""Standalone high chair"", ""Clothing storage: closet"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bluetooth sound system"", ""Fireplace guards"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Paid parking garage off premises"", ""Shampoo"", ""Mosquito net"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Central heating"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Rice maker"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",178.0,1,365,1,1,1125,1125,1.0,1125.0,25,55,85,344,0,0,0,,,,,,,,1246309,16,0,16,0,
6136,6136,662187530994070307,2024-12-26,city scrape,242497954,within an hour,100%,98%,t,8,14,['phone'],,37.97817,23.72399,Room in boutique hotel,Private room,2,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Private entrance"", ""Hangers"", ""Hot water"", ""Laundromat nearby"", ""Smart lock"", ""Beach access \u2013 Beachfront"", ""Long term stays allowed"", ""Paid parking off premises"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""Mini fridge"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""First aid kit"", ""Outdoor furniture"", ""Shared backyard \u2013 Fully fenced"", ""Body soap"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",82.0,1,20,1,1,11,21,1.0,19.9,13,40,64,313,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00001584034,8,0,8,0,0.1
6137,6137,662308790654048984,2024-12-25,city scrape,40921063,within an hour,100%,89%,f,21,38,"['email', 'phone']",,38.00898,23.73526,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Housekeeping available 24 hours, Tuesday, Friday - available at extra cost"", ""Dishes and silverware"", ""Washer"", ""Other stove"", ""Cleaning products"", ""Refrigerator"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Paid parking garage off premises"", ""Bathtub"", ""Hot water kettle"", ""Dining table"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Shared patio or balcony"", ""Elevator"", ""Wifi""]",19.0,1,365,1,1,365,365,1.0,365.0,0,0,0,23,7,1,0,4.14,4.43,3.86,4.57,4.57,4.29,4.43,00001628488,13,0,13,0,0.31
6144,6144,671479384541286517,2024-12-26,previous scrape,331327165,within an hour,84%,99%,f,363,543,"['email', 'phone']","Athina, Greece",37.97881390733143,23.72972947976225,Room in aparthotel,Private room,2,,1.0,,"[""Conditioner"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Safe"", ""Crib - available upon request"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""First aid kit"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",,1,1125,1,1,1125,1125,1.0,1125.0,23,53,80,355,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1245359,18,0,18,0,0.15
6145,6145,671487254432960564,2024-12-26,city scrape,331327165,within an hour,84%,99%,f,363,543,"['email', 'phone']","Athina, Greece",37.97881874405218,23.729704042690365,Room in hotel,Private room,3,1.0,1.0,2.0,"[""Conditioner"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Crib - available upon request"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""First aid kit"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",99.0,1,1125,1,1,1125,1125,1.0,1125.0,27,57,87,362,0,0,0,,,,,,,,1245359,18,0,18,0,
6146,6146,671499955818916856,2024-12-26,city scrape,331327165,within an hour,84%,99%,f,363,543,"['email', 'phone']","Athina, Greece",37.97880183029128,23.72974020859831,Room in hotel,Private room,4,1.0,1.0,2.0,"[""Conditioner"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Crib - available upon request"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""First aid kit"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",122.0,1,1125,1,1,1125,1125,1.0,1125.0,21,51,81,356,0,0,0,,,,,,,,1245359,18,0,18,0,
6148,6148,671505525702417260,2024-12-26,city scrape,331327165,within an hour,84%,99%,f,363,543,"['email', 'phone']","Athina, Greece",37.97883142937032,23.72969729325408,Room in hotel,Private room,5,1.0,1.0,3.0,"[""Luggage dropoff allowed"", ""Conditioner"", ""Shower gel"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Crib - available upon request"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Books and reading material"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""50 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Netflix"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",204.0,1,1125,1,1,1125,1125,1.0,1125.0,18,48,74,339,0,0,0,,,,,,,,1245359,18,0,18,0,
6239,6239,676227892714285250,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98477,23.76146,Private room in condo,Private room,1,1.0,1.0,1.0,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Oven"", ""Heating"", ""Dedicated workspace"", ""Wifi""]",31.0,5,365,5,5,365,365,5.0,365.0,30,60,90,365,5,0,0,4.2,4.2,4.2,4.8,4.4,4.6,3.8,00001299869,44,19,25,0,0.18
6260,6260,678189822496097802,2024-12-25,city scrape,471293971,within a day,100%,11%,f,2,2,"['email', 'phone']",,37.9925485,23.7266055,Private room,Private room,2,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""TV"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Wifi""]",35.0,1,365,1,1,365,365,1.0,365.0,23,53,83,358,0,0,0,,,,,,,,1251994,2,0,2,0,
6274,6274,679007685455604188,2024-12-25,city scrape,3740204,within an hour,100%,82%,t,2,2,"['phone', 'work_email']","Athina, Greece",37.99210894657047,23.7481710232788,Private room in condo,Private room,1,1.0,1.0,1.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""Patio or balcony"", ""Indoor fireplace"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Blender"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Dining table"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",36.0,7,100,7,7,100,100,7.0,100.0,29,59,66,150,28,11,0,5.0,5.0,4.96,5.0,4.96,4.79,4.93,00001683990,2,1,1,0,0.98
6297,6297,684530216761335388,2024-12-25,city scrape,453301616,,,100%,f,16,21,"['email', 'phone', 'work_email']",,37.98442,23.74017,Room in boutique hotel,Private room,2,1.0,1.0,1.0,"[""Breakfast"", ""Coffee"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Trash compactor"", ""Private entrance"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""High chair"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Fireplace guards"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""BBQ grill"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Building staff"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Rice maker"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",189.0,1,365,1,1,365,365,1.0,365.0,20,50,80,345,0,0,0,,,,,,,,1246313,16,0,16,0,
6298,6298,684530470506254040,2024-12-25,city scrape,453301616,,,100%,f,16,21,"['email', 'phone', 'work_email']",,37.98392,23.73968,Room in boutique hotel,Private room,2,1.0,1.0,1.0,"[""Breakfast"", ""Coffee"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Trash compactor"", ""Private entrance"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""High chair"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Fireplace guards"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""BBQ grill"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Rice maker"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",239.0,1,365,1,1,365,365,1.0,365.0,19,47,77,352,0,0,0,,,,,,,,1246313,16,0,16,0,
6308,6308,684530790654048765,2024-12-26,city scrape,453301616,,,100%,f,16,21,"['email', 'phone', 'work_email']",,37.9843,23.73866,Room in boutique hotel,Private room,2,1.0,1.0,1.0,"[""Breakfast"", ""Coffee"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Trash compactor"", ""Private entrance"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""High chair"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Fireplace guards"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""BBQ grill"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Rice maker"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",176.0,1,365,1,1,365,365,1.0,365.0,18,44,70,292,0,0,0,,,,,,,,1246313,16,0,16,0,
6309,6309,684531071240726909,2024-12-25,city scrape,453301616,,,100%,f,16,21,"['email', 'phone', 'work_email']",,37.98597,23.74022,Room in hotel,Private room,4,1.0,2.0,1.0,"[""Breakfast"", ""Coffee"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Trash compactor"", ""Private entrance"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""High chair"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Fireplace guards"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""BBQ grill"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Building staff"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Rice maker"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",252.0,1,365,1,1,365,365,1.0,365.0,20,43,69,222,0,0,0,,,,,,,,1246313,16,0,16,0,
6310,6310,684531401459380696,2024-12-25,city scrape,453301616,,,100%,f,16,21,"['email', 'phone', 'work_email']",,37.98623,23.73824,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Breakfast"", ""Coffee"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Trash compactor"", ""Private entrance"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""High chair"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Fireplace guards"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""BBQ grill"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Rice maker"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",189.0,1,365,1,1,365,365,1.0,365.0,14,41,64,311,0,0,0,,,,,,,,1246313,16,0,16,0,
