,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
10834,10834,1112595046178352064,2024-12-25,city scrape,541226109,within an hour,99%,99%,f,91,93,"['email', 'phone']",,37.9820065212468,23.71440824013842,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Air conditioning"", ""Clothing storage"", ""Room-darkening shades"", ""Body soap"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Mini fridge"", ""Hot water"", ""Essentials"", ""Hot water kettle"", ""Wifi""]",$27.00,2,10,1,2,10,10,1.8,10.0,15,45,68,246,21,21,4,4.48,4.71,4.24,4.67,4.81,4.33,4.48,00002508202,90,90,0,0,2.4
10835,10835,1112597471660709889,2024-12-25,city scrape,541226109,within an hour,99%,99%,f,91,93,"['email', 'phone']",,37.9822,23.71258,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Air conditioning"", ""City skyline view"", ""Clothing storage"", ""Room-darkening shades"", ""Body soap"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Mini fridge"", ""Hot water"", ""Essentials"", ""Hot water kettle"", ""Wifi""]",$27.00,2,10,1,2,10,10,1.8,10.0,22,52,79,259,2,2,0,3.5,4.0,3.5,4.0,4.0,2.5,3.0,00002508218,90,90,0,0,0.23
10836,10836,1112607741955674096,2024-12-25,city scrape,541226109,within an hour,99%,99%,f,91,93,"['email', 'phone']",,37.98257,23.7148,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""City skyline view"", ""Clothing storage"", ""Room-darkening shades"", ""Body soap"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Mini fridge"", ""Hot water"", ""Essentials"", ""Hot water kettle"", ""Wifi""]",$27.00,2,10,1,2,10,10,1.8,10.0,19,49,79,259,32,32,5,4.41,4.78,4.31,4.84,4.81,4.34,4.53,00002508223,90,90,0,0,3.66
10837,10837,1112611348031756767,2024-12-25,city scrape,541226109,within an hour,99%,99%,f,91,93,"['email', 'phone']",,37.98203,23.71285,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""City skyline view"", ""Clothing storage"", ""Room-darkening shades"", ""Body soap"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Mini fridge"", ""Hot water"", ""Essentials"", ""Hot water kettle"", ""Wifi""]",$27.00,2,10,1,2,10,10,1.8,10.0,19,49,79,259,15,15,3,4.4,4.73,4.53,4.87,4.67,4.53,4.47,00002508239,90,90,0,0,1.86
10852,10852,1112925916441327013,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.9744227486211,23.717557655978545,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$83.00,1,365,1,2,365,365,2.0,365.0,24,54,81,354,0,0,0,,,,,,,,00002873960,16,16,0,0,
10853,10853,1112951521056579791,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97456,23.71979,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$94.00,1,365,1,2,365,365,1.9,365.0,22,52,82,357,0,0,0,,,,,,,,00002873975,16,16,0,0,
10854,10854,1112972265469999111,2024-12-26,previous scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.9763979446156,23.719082426105373,Entire rental unit,Entire home/apt,4,,1.0,,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",,1,365,1,2,365,365,1.9,365.0,2,26,56,331,0,0,0,,,,,,,,00002873933,16,16,0,0,
10866,10866,1112980486876848885,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.9746063104855,23.7183915951955,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchenette"", ""Wifi"", ""Coffee maker""]",$94.00,1,365,1,2,365,365,1.9,365.0,24,54,84,359,0,0,0,,,,,,,,00002874021,16,16,0,0,
10868,10868,1112990659340911812,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97502044692619,23.71782775208559,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$94.00,1,365,1,2,365,365,1.9,365.0,20,50,80,355,0,0,0,,,,,,,,00002873996,16,16,0,0,
10869,10869,1113003308002387393,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.9762240139398,23.717494740704574,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$94.00,1,365,1,2,365,365,1.9,365.0,21,51,81,356,0,0,0,,,,,,,,00002874037,16,16,0,0,
10871,10871,1113035666170540187,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,37.99443823939838,23.745233040883964,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi""]",$35.00,1,365,1,1,365,365,1.0,365.0,22,52,82,262,6,6,0,4.5,4.67,4.83,4.5,4.17,4.17,4.67,00002359946,40,40,0,0,0.64
10953,10953,1116506897181559281,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97505937525428,23.719530972588764,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$94.00,1,365,1,2,365,365,1.9,365.0,24,54,84,359,0,0,0,,,,,,,,00002874042,16,16,0,0,
10954,10954,1116514274240607454,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97658,23.7197,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$94.00,1,365,1,2,365,365,1.9,365.0,23,53,83,358,0,0,0,,,,,,,,00002874063,16,16,0,0,
10956,10956,1116522795379467218,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97663816659574,23.719345732757223,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$94.00,1,365,1,2,365,365,1.9,365.0,23,53,83,358,0,0,0,,,,,,,,00002874016,16,16,0,0,
10965,10965,1116531373229075049,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97497811239846,23.718019273793136,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Wine glasses"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$113.00,1,365,1,2,365,365,1.9,365.0,17,37,67,342,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002873907,16,16,0,0,1.09
10967,10967,1116540323365703130,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97656267734337,23.71957225367005,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$98.00,1,365,1,2,365,365,1.9,365.0,19,44,74,349,0,0,0,,,,,,,,00002873912,16,16,0,0,
10968,10968,1116553173851650228,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97534,23.71761,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$142.00,1,365,1,2,365,365,1.9,365.0,23,53,83,358,0,0,0,,,,,,,,00002873928,16,16,0,0,
10969,10969,1116571915261491570,2024-12-25,city scrape,558503150,within an hour,97%,100%,f,27,27,"['email', 'phone']","Athina, Greece",37.97530431088382,23.719567203397368,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$194.00,1,365,1,2,365,365,1.9,365.0,23,53,83,358,0,0,0,,,,,,,,00002874063,16,16,0,0,
11058,11058,1125104964452690667,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9618374,23.7210231,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Bathtub"", ""Hot water kettle"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",$62.00,2,365,2,2,365,365,2.0,365.0,20,46,68,333,30,30,1,4.73,4.87,4.87,4.93,4.8,4.7,4.77,00002534067,14,14,0,0,4.07
11098,11098,1122914427410085873,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.96330672933343,23.72188004603273,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine"", ""Cleaning products"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",$57.00,2,45,2,2,45,45,2.0,45.0,9,26,55,327,31,31,0,4.42,4.45,4.42,4.74,4.65,4.68,4.52,00002534046,14,14,0,0,4.12
11136,11136,1127318008465700692,2024-12-26,city scrape,570523601,within an hour,98%,97%,f,6,6,"['email', 'phone']",,37.97856,23.72656,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Heating"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Wine glasses"", ""Hot water kettle"", ""Body soap"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$104.00,1,365,1,2,31,365,1.9,358.2,26,56,86,357,80,12,2,4.58,4.74,4.86,4.73,4.79,4.71,4.38,00001113734,4,4,0,0,1.47
11137,11137,1127332101920616543,2024-12-25,city scrape,570523601,within an hour,98%,97%,f,6,6,"['email', 'phone']",,37.98058733914834,23.725251433651284,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Heating"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Hot tub"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Wine glasses"", ""Hot water kettle"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$217.00,1,365,1,2,31,365,1.9,357.4,22,52,82,357,229,54,1,4.66,4.73,4.72,4.83,4.76,4.78,4.49,00001113740,4,4,0,0,3.14
11138,11138,1127349638874464092,2024-12-25,city scrape,570523601,within an hour,98%,97%,f,6,6,"['email', 'phone']",,37.98017089858627,23.724834982984827,Entire rental unit,Entire home/apt,8,2.0,3.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Hot tub"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$389.00,1,365,1,2,31,365,2.0,357.4,18,45,75,345,45,9,0,4.49,4.56,4.67,4.71,4.62,4.8,4.38,00001113760,4,4,0,0,0.63
11152,11152,1127361572590899600,2024-12-25,city scrape,570523601,within an hour,98%,97%,f,6,6,"['email', 'phone']",,37.98073271181669,23.72658750651676,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Heating"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Hot tub"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Body soap"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$245.00,1,365,1,2,31,365,1.9,357.4,21,51,78,346,180,30,0,4.79,4.85,4.88,4.87,4.78,4.84,4.65,00001113781,4,4,0,0,2.55
11230,11230,1135637378417208440,2024-12-25,city scrape,427620962,within an hour,96%,100%,f,3,6,"['email', 'phone']",,37.9542788053374,23.72527320054651,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Freezer"", ""Books and reading material"", ""Oven"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Wine glasses"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Board games"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",$40.00,1,365,1,1,365,365,1.0,365.0,16,46,76,255,44,44,2,4.57,4.73,4.25,4.91,4.68,4.75,4.61,00002766778,3,3,0,0,5.37
11242,11242,1135999974722536757,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9663756,23.7272638,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Freezer"", ""Artisti Italiani  body soap"", ""Hot water"", ""Oven"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""AC - split type ductless system"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Private patio or balcony"", ""Kitchen"", ""Wifi""]",$61.00,2,365,2,2,365,365,2.0,365.0,10,32,55,291,42,42,2,4.6,4.67,4.62,4.79,4.76,4.88,4.71,00002577577,14,14,0,0,5.25
11243,11243,1136017448228336716,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9842921,23.7340318,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Washer"", ""Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Clothing storage"", ""Artisti Italiani  body soap"", ""Hot water"", ""Oven"", ""Microwave"", ""Bed linens"", ""AC - split type ductless system"", ""Dining table"", ""Hot water kettle"", ""Private patio or balcony"", ""Kitchen"", ""Wifi""]",$54.00,2,365,2,2,365,365,2.0,365.0,19,45,75,324,30,30,0,4.37,4.6,4.53,4.17,4.43,4.4,4.57,00002577540,14,14,0,0,3.61
